Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
715	150	1	6	1	0	715	2019	Preston	NorLin	W1	0	
715	150	1	6	1	0	715	2019	Preston	NorLin	W2	4.51	
715	150	1	6	1	0	715	2019	Preston	NorLin	W3	0	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	STD	1.93	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	V1	2.85	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	V2	3.8	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	V3	3.63	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	W1	5.2	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	W2	4.51	
56	151	1	6	0	0	56	2019	Preston	BxN-RIL-348-13	W3	5.11	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	STD	2.93	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V1	3.85	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V2	3.8	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V3	4.63	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W1	1.2	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W2	3.51	
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W3	7.11	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	STD	1.93	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	V1	0.85	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	V2	3.8	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	V3	0.63	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	W1	2.2	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	W2	4.51	
78	153	1	6	0	0	78	2019	Preston	BxN-RIL-349-13	W3	0	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	STD	2.93	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V1	2.85	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V2	3.8	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	V3	2.63	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W1	4.2	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W2	5.51	
688	154	1	6	0	0	688	2019	Preston	NxB-RIL-375-6	W3	1.11	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	STD	2.93	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	V1	3.85	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	V2	0.42	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	V3	4.63	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	W1	2.17	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	W2	3.51	
94	155	1	7	0	0	94	2019	Preston	BxN-RIL-350-8	W3	7.04	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	STD	2.93	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	V1	3.85	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	V2	2.42	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	V3	3.63	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	W1	1.17	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	W2	4.51	
304	156	1	7	0	0	304	2019	Preston	BxN-RIL-359-25	W3	7.04	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	STD	3.93	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	V1	3.85	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	V2	4.42	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	V3	3.63	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	W1	3.17	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	W2	5.51	
386	157	1	7	0	0	386	2019	Preston	NxB-RIL-362-17	W3	4.04	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	STD	3.93	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	V1	3.85	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	V2	4.42	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	V3	4.63	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	W1	1.17	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	W2	6.51	
199	158	1	7	0	0	199	2019	Preston	BxN-RIL-355-9	W3	8.04	
715	159	1	7	1	0	715	2019	Preston	NorLin	STD	2.93	
715	159	1	7	1	0	715	2019	Preston	NorLin	V1	3.85	
715	159	1	7	1	0	715	2019	Preston	NorLin	V2	3.42	
715	159	1	7	1	0	715	2019	Preston	NorLin	V3	2.63	
715	159	1	7	1	0	715	2019	Preston	NorLin	W1	0	
715	159	1	7	1	0	715	2019	Preston	NorLin	W2	4.51	
715	159	1	7	1	0	715	2019	Preston	NorLin	W3	2.04	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	STD	1.93	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V1	1.85	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V2	3.42	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	V3	2.63	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W1	3.17	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W2	5.51	
123	160	1	7	0	0	123	2019	Preston	BxN-RIL-351-23	W3	6.04	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	STD	2.93	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	V1	2.85	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	V2	3.42	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	V3	3.63	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	W1	1.17	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	W2	5.51	
397	161	1	7	0	0	397	2019	Preston	NxB-RIL-362-33	W3	5.04	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	STD	2.93	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V1	2.85	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V2	3.42	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V3	1.63	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W1	2.17	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W2	4.51	
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W3	0	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	STD	1.93	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V1	0.85	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V2	2.42	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	V3	2.63	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W1	0	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W2	5.51	
107	163	1	7	0	0	107	2019	Preston	BxN-RIL-351-1	W3	2.04	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	STD	2.93	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	V1	2.85	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	V2	3.42	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	V3	3.11	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	W1	3.17	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	W2	6.89	
483	164	1	8	0	0	483	2019	Preston	NxB-RIL-366-22	W3	4.31	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	STD	2.93	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	V1	2.85	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	V2	3.42	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	V3	2.11	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	W1	0	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	W2	4.89	
665	165	1	8	0	0	665	2019	Preston	NxB-RIL-374-13	W3	5.31	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	STD	2.93	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	V1	2.85	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	V2	2.42	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	V3	0.11	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	W1	0	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	W2	5.89	
472	166	1	8	0	0	472	2019	Preston	NxB-RIL-366-8	W3	1.31	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	STD	1.93	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	V1	1.85	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	V2	3.42	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	V3	1.11	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	W1	0	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	W2	4.89	
580	167	1	8	0	0	580	2019	Preston	NxB-RIL-370-26	W3	1.31	
715	168	1	8	1	0	715	2019	Preston	NorLin	STD	2.93	
715	168	1	8	1	0	715	2019	Preston	NorLin	V1	3.85	
715	168	1	8	1	0	715	2019	Preston	NorLin	V2	3.42	
715	168	1	8	1	0	715	2019	Preston	NorLin	V3	3.11	
715	168	1	8	1	0	715	2019	Preston	NorLin	W1	0	
715	168	1	8	1	0	715	2019	Preston	NorLin	W2	3.89	
715	168	1	8	1	0	715	2019	Preston	NorLin	W3	1.31	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	STD	1.93	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	V1	2.85	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	V2	2.42	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	V3	3.11	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	W1	1.17	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	W2	4.89	
234	169	1	8	0	0	234	2019	Preston	BxN-RIL-357-2	W3	6.31	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	STD	2.93	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	V1	2.85	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	V2	3.42	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	V3	4.11	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	W1	3.17	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	W2	7.89	
496	170	1	8	0	0	496	2019	Preston	NxB-RIL-367-11	W3	8.31	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	STD	2.93	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	V1	3.85	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	V2	3.42	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	V3	3.11	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	W1	0	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	W2	5.89	
322	171	1	8	0	0	322	2019	Preston	BxN-RIL-360-14	W3	3.31	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	STD	2.93	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	V1	2.85	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	V2	3.42	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	V3	2.11	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	W1	1.17	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	W2	5.89	
229	172	1	8	0	0	229	2019	Preston	BxN-RIL-356-20	W3	1.31	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	STD	3.93	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	V1	3.97	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	V2	4.8	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	V3	4.63	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	W1	4.28	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	W2	6.75	
558	173	1	9	0	0	558	2019	Preston	NxB-RIL-369-28	W3	8.04	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	STD	2.93	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	V1	3.97	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	V2	3.8	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	V3	4.63	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	W1	5.28	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	W2	4.75	
649	174	1	9	0	0	649	2019	Preston	NxB-RIL-373-24	W3	7.04	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	STD	2.93	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	V1	2.97	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	V2	2.8	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	V3	3.63	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	W1	4.28	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	W2	4.75	
527	175	1	9	0	0	527	2019	Preston	NxB-RIL-368-22	W3	6.04	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	STD	2.93	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	V1	3.97	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	V2	3.8	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	V3	4.63	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	W1	4.28	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	W2	6.75	
20	176	1	9	0	0	20	2019	Preston	BxN-RIL-346-24	W3	8.04	
715	177	1	9	1	0	715	2019	Preston	NorLin	STD	2.93	
715	177	1	9	1	0	715	2019	Preston	NorLin	V1	2.97	
715	177	1	9	1	0	715	2019	Preston	NorLin	V2	2.8	
715	177	1	9	1	0	715	2019	Preston	NorLin	V3	2.63	
715	177	1	9	1	0	715	2019	Preston	NorLin	W1	0	
715	177	1	9	1	0	715	2019	Preston	NorLin	W2	5.75	
715	177	1	9	1	0	715	2019	Preston	NorLin	W3	2.04	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	STD	2.93	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	V1	2.97	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	V2	3.8	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	V3	3.63	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	W1	4.28	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	W2	4.75	
379	178	1	9	0	0	379	2019	Preston	NxB-RIL-362-9	W3	6.04	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	STD	2.93	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	V1	2.97	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	V2	3.8	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	V3	2.63	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	W1	3.28	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	W2	4.75	
7	179	1	9	0	0	7	2019	Preston	BxN-RIL-346-8	W3	5.04	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	STD	1.93	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V1	2.97	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V2	3.8	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V3	3.63	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W1	0	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W2	3.75	
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W3	4.04	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	STD	1.93	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	V1	2.97	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	V2	2.8	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	V3	2.63	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	W1	0	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	W2	4.75	
81	181	1	9	0	0	81	2019	Preston	BxN-RIL-349-18	W3	3.04	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	STD	3.2	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	V1	1.97	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	V2	1.8	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	V3	1.67	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	W1	0	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	W2	3.89	
463	182	2	1	0	0	463	2019	Preston	NxB-RIL-365-26	W3	0	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	STD	3.2	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	V1	2.97	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	V2	2.8	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	V3	3.67	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	W1	4.16	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	W2	5.89	
254	183	2	1	0	0	254	2019	Preston	BxN-RIL-357-27	W3	4.22	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	STD	2.2	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	V1	2.97	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	V2	2.8	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	V3	3.67	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	W1	0	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	W2	3.89	
195	184	2	1	0	0	195	2019	Preston	BxN-RIL-355-5	W3	3.22	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	STD	2.2	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	V1	1.97	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	V2	1.8	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	V3	1.67	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	W1	1.16	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	W2	3.89	
552	185	2	1	0	0	552	2019	Preston	NxB-RIL-369-21	W3	0	
715	186	2	1	1	0	715	2019	Preston	NorLin	STD	2.2	
715	186	2	1	1	0	715	2019	Preston	NorLin	V1	2.97	
715	186	2	1	1	0	715	2019	Preston	NorLin	V2	2.8	
715	186	2	1	1	0	715	2019	Preston	NorLin	V3	1.67	
715	186	2	1	1	0	715	2019	Preston	NorLin	W1	1.16	
715	186	2	1	1	0	715	2019	Preston	NorLin	W2	3.89	
715	186	2	1	1	0	715	2019	Preston	NorLin	W3	0	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	STD	1.2	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V1	0.97	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V2	1.8	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	V3	1.67	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W1	0	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W2	4.89	
111	187	2	1	0	0	111	2019	Preston	BxN-RIL-351-6	W3	0	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	STD	1.2	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	V1	1.97	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	V2	2.8	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	V3	3.67	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	W1	1.16	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	W2	5.89	
218	188	2	1	0	0	218	2019	Preston	BxN-RIL-356-7	W3	4.22	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	STD	3.2	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	V1	3.97	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	V2	4.8	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	V3	4.67	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	W1	0	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	W2	5.89	
18	189	2	1	0	0	18	2019	Preston	BxN-RIL-346-22	W3	4.22	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	STD	1.2	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V1	0.97	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V2	1.8	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	V3	1.67	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W1	0	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W2	3.89	
679	190	2	1	0	0	679	2019	Preston	NxB-RIL-374-28	W3	2.22	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	STD	1.93	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	V1	3.09	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	V2	1.8	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	V3	2.15	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	W1	0	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	W2	3.89	
597	191	2	2	0	0	597	2019	Preston	NxB-RIL-371-19	W3	1.12	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	STD	2.93	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	V1	2.09	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	V2	1.8	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	V3	1.15	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	W1	0	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	W2	4.89	
603	192	2	2	0	0	603	2019	Preston	NxB-RIL-372-5	W3	0	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	STD	1.93	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	V1	2.09	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	V2	1.8	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	V3	2.15	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	W1	1.1	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	W2	4.89	
35	193	2	2	0	0	35	2019	Preston	BxN-RIL-347-13	W3	0	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	STD	2.93	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	V1	3.09	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	V2	3.8	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	V3	5.15	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	W1	3.1	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	W2	6.89	
375	194	2	2	0	0	375	2019	Preston	NxB-RIL-362-4	W3	8.12	
715	195	2	2	1	0	715	2019	Preston	NorLin	STD	2.93	
715	195	2	2	1	0	715	2019	Preston	NorLin	V1	2.09	
715	195	2	2	1	0	715	2019	Preston	NorLin	V2	2.8	
715	195	2	2	1	0	715	2019	Preston	NorLin	V3	2.15	
715	195	2	2	1	0	715	2019	Preston	NorLin	W1	0	
715	195	2	2	1	0	715	2019	Preston	NorLin	W2	3.89	
715	195	2	2	1	0	715	2019	Preston	NorLin	W3	0	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	STD	2.93	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	V1	2.09	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	V2	2.8	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	V3	2.15	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	W1	0	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	W2	4.89	
537	196	2	2	0	0	537	2019	Preston	NxB-RIL-369-4	W3	4.12	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	STD	1.93	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	V1	2.09	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	V2	2.8	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	V3	2.15	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	W1	4.1	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	W2	5.89	
633	197	2	2	0	0	633	2019	Preston	NxB-RIL-373-8	W3	4.12	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	STD	0.93	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	V1	1.09	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	V2	0.8	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	V3	4.15	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	W1	0	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	W2	3.89	
79	198	2	2	0	0	79	2019	Preston	BxN-RIL-349-16	W3	0	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	STD	1.93	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	V1	2.09	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	V2	1.8	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	V3	2.15	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	W1	1.1	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	W2	3.89	
203	199	2	2	0	0	203	2019	Preston	BxN-RIL-355-15	W3	1.12	
531	200	2	3	0	0	531	2019	Preston	NxB-RIL-368-26	STD	2.93	
531	200	2	3	0	0	531	2019	Preston	NxB-RIL-368-26	V1	2.97	
