"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","control_genotypes"
715,717,8,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_8_6",2.65555555555556,2.08651828334684,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_8_6",2.07777777777778,1.57436633739184,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_8_6",2.26666666666667,2.15028039284054,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_8_6",1.86666666666667,1.90727678233915,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_8_6",2.54444444444444,2.65470281634075,0
715,717,8,6,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_8_6",1.04444444444444,1.26465702036442,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_8_7",3.12222222222222,2.9328763348507,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_8_7",3.35555555555556,2.97029969377646,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_8_7",2.47777777777778,2.18859790183016,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_8_7",2.06666666666667,2.15028039284054,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W1",3,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_8_7",2.66666666666667,2.68766916156347,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_8_7",4.44444444444444,3.89440277155794,0
715,726,8,7,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_8_7",1.44444444444444,2.03113612004287,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_8_8",3.32222222222222,2.9328763348507,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_8_8",2.55555555555556,2.08651828334684,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_8_8",2.57777777777778,2.18859790183016,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_8_8",2.06666666666667,2.15028039284054,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_8_8",0.666666666666667,1.12688440311484,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_8_8",4.84444444444444,3.89440277155794,0
715,735,8,8,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_8_8",2.04444444444444,2.03113612004287,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","STD",4,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_8_9",4.12222222222222,3.67021851470125,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_8_9",3.35555555555556,2.97029969377646,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_8_9",3.57777777777778,2.80282946626847,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_8_9",2.76666666666667,2.6300790330079,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_8_9",2.46666666666667,1.90727678233915,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_8_9",4.84444444444444,3.89440277155794,0
715,744,8,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_8_9",1.14444444444444,2.03113612004287,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_9_1",2.32222222222222,2.19553415500014,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_9_1",2.41111111111111,2.08651828334684,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_9_1",3.34444444444444,2.80282946626847,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_9_1",2.33333333333333,2.15028039284054,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_9_1",0.622222222222222,1.12688440311484,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_9_1",4.12222222222222,3.27455279394935,0
715,753,9,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_9_1",2.38888888888889,2.03113612004287,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_9_2",2.92222222222222,2.9328763348507,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_9_2",2.81111111111111,2.97029969377646,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_9_2",2.54444444444444,2.80282946626847,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_9_2",2.73333333333333,2.6300790330079,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_9_2",2.02222222222222,1.90727678233915,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_9_2",4.92222222222222,3.89440277155794,0
715,762,9,2,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_9_2",2.68888888888889,2.79761521972133,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_9_3",2.82222222222222,2.9328763348507,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_9_3",1.61111111111111,2.08651828334684,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_9_3",1.84444444444444,2.18859790183016,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_9_3",1.53333333333333,2.15028039284054,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_9_3",1.22222222222222,1.12688440311484,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_9_3",3.22222222222222,3.27455279394935,0
715,771,9,3,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_9_3",1.98888888888889,2.79761521972133,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","STD",3,"2019_Preston_Flanders","2019_Preston_STD_9","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_9_3",2.82222222222222,2.9328763348507,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","V1",3,"2019_Preston_Flanders","2019_Preston_V1_9","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_9_3",2.61111111111111,3.08651828334684,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","V2",2,"2019_Preston_Flanders","2019_Preston_V2_9","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_9_3",1.84444444444444,2.18859790183016,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","V3",3,"2019_Preston_Flanders","2019_Preston_V3_9","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_9_3",2.53333333333333,3.15028039284054,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","W1",1,"2019_Preston_Flanders","2019_Preston_W1_9","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_9_3",1.22222222222222,1.12688440311484,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","W2",3,"2019_Preston_Flanders","2019_Preston_W2_9","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_9_3",3.22222222222222,3.27455279394935,0
716,772,9,3,0,1,716,2019,"Preston","Flanders","W3",3,"2019_Preston_Flanders","2019_Preston_W3_9","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_9_3",1.98888888888889,2.79761521972133,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","STD",3,"2019_Preston_Novelty","2019_Preston_STD_9","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_9_3",2.82222222222222,2.9328763348507,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","V1",4,"2019_Preston_Novelty","2019_Preston_V1_9","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_9_3",3.61111111111111,4.08651828334684,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","V2",4,"2019_Preston_Novelty","2019_Preston_V2_9","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_9_3",3.84444444444444,4.18859790183016,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","V3",3,"2019_Preston_Novelty","2019_Preston_V3_9","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_9_3",2.53333333333333,3.15028039284054,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","W1",3,"2019_Preston_Novelty","2019_Preston_W1_9","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_9_3",3.22222222222222,3.12688440311484,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","W2",5,"2019_Preston_Novelty","2019_Preston_W2_9","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_9_3",5.22222222222222,5.27455279394935,0
717,774,9,3,0,2,717,2019,"Preston","Novelty","W3",5,"2019_Preston_Novelty","2019_Preston_W3_9","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_9_3",3.98888888888889,4.79761521972133,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_9_4",2.82222222222222,2.9328763348507,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_9_4",2.71111111111111,2.97029969377646,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_9_4",1.74444444444444,2.18859790183016,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_9_4",1.93333333333333,2.15028039284054,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_9_4",2.02222222222222,1.90727678233915,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_9_4",3.12222222222222,3.27455279394935,0
715,780,9,4,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_9_4",1.88888888888889,2.79761521972133,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_9_5",2.72222222222222,2.9328763348507,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_9_5",3.01111111111111,2.97029969377646,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_9_5",2.54444444444444,2.18859790183016,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_9_5",2.23333333333333,2.15028039284054,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_9_5",1.42222222222222,1.12688440311484,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_9_5",3.32222222222222,3.27455279394935,0
715,789,9,5,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_9_5",1.78888888888889,2.03113612004287,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_9_6",2.52222222222222,2.19553415500014,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_9_6",3.21111111111111,2.97029969377646,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_9_6",2.74444444444444,2.18859790183016,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_9_6",1.93333333333333,2.15028039284054,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_9_6",1.42222222222222,1.12688440311484,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_9_6",3.32222222222222,3.27455279394935,0
715,798,9,6,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_9_6",2.48888888888889,2.79761521972133,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_9_7",2.12222222222222,2.19553415500014,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_9_7",1.91111111111111,2.08651828334684,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_9_7",3.14444444444444,2.80282946626847,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_9_7",2.73333333333333,2.6300790330079,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_9_7",1.22222222222222,1.12688440311484,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_9_7",3.22222222222222,3.27455279394935,0
715,807,9,7,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_9_7",1.88888888888889,2.79761521972133,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_9_8",3.32222222222222,2.9328763348507,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_9_8",3.11111111111111,2.97029969377646,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_9_8",2.24444444444444,2.18859790183016,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_9_8",2.73333333333333,2.6300790330079,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_9_8",1.22222222222222,1.12688440311484,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_9_8",4.62222222222222,3.89440277155794,0
715,816,9,8,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_9_8",2.48888888888889,2.79761521972133,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_9","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_9_9",3.12222222222222,2.9328763348507,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","V1",4,"2019_Preston_NorLin","2019_Preston_V1_9","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_9_9",3.91111111111111,3.85408110420607,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_9","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_9_9",2.24444444444444,2.18859790183016,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_9","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_9_9",2.43333333333333,2.6300790330079,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_9","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_9_9",3.02222222222222,1.90727678233915,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_9","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_9_9",3.62222222222222,3.27455279394935,0
715,825,9,9,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_9","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_9_9",1.58888888888889,2.79761521972133,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_10_1",2.76666666666667,2.9328763348507,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_10_1",1.96666666666667,2.08651828334684,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","V2",4,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_10_1",4.12222222222222,3.41706103070679,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_10_1",2.88888888888889,2.6300790330079,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","W1",6,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_10_1",3.51111111111111,5.02884629923641,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_10_1",5.01111111111111,3.89440277155794,0
715,834,10,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_10_1",2.83333333333333,2.03113612004287,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_10_2",1.36666666666667,2.19553415500014,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_10_2",2.36666666666667,2.97029969377646,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_10_2",1.32222222222222,2.18859790183016,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_10_2",2.28888888888889,2.6300790330079,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","W1",5,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_10_2",2.91111111111111,4.2484539200121,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_10_2",3.81111111111111,3.27455279394935,0
715,843,10,2,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_10_2",2.13333333333333,2.03113612004287,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","STD",4,"2019_Preston_NorLin","2019_Preston_STD_10","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_10_3",3.26666666666667,3.67021851470125,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","V1",5,"2019_Preston_NorLin","2019_Preston_V1_10","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_10_3",4.16666666666667,4.73786251463568,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_10","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_10_3",1.62222222222222,2.18859790183016,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","V3",3,"2019_Preston_NorLin","2019_Preston_V3_10","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_10_3",2.08888888888889,2.6300790330079,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_10","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_10_3",2.11111111111111,3.46806154078778,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_10","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_10_3",3.11111111111111,3.27455279394935,0
715,852,10,3,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_10","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_10_3",1.43333333333333,2.03113612004287,0
