"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13","IDXGT"
715,618,7,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_7_4",2,2.03113612004287,1.79761521972133,"2019_Preston_W3_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_7_5",2.72222222222222,2.9328763348507,2.65509855707292,"2019_Preston_STD_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_7_5",3.01111111111111,2.97029969377646,2.98141080488757,"2019_Preston_V1_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_7_5",2.54444444444444,2.18859790183016,2.34727391071292,"2019_Preston_V2_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","V3",1,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_7_5",2.23333333333333,1.67048175267318,1.86341236634124,"2019_Preston_V3_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_7_5",2.08888888888889,3.46806154078778,1.77655805045236,"2019_Preston_W1_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_7_5",3.98888888888889,3.89440277155794,4.26344168283824,"2019_Preston_W2_NorLin"
715,627,7,5,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_7_5",1.9,1.26465702036442,1.69761521972133,"2019_Preston_W3_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_7_6",2.52222222222222,2.19553415500014,2.45509855707292,"2019_Preston_STD_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_7_6",2.21111111111111,2.08651828334684,2.18141080488757,"2019_Preston_V1_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_7_6",2.74444444444444,2.18859790183016,2.54727391071292,"2019_Preston_V2_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_7_6",2.93333333333333,2.15028039284054,2.56341236634124,"2019_Preston_V3_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_7_6",2.08888888888889,3.46806154078778,1.77655805045236,"2019_Preston_W1_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_7_6",3.98888888888889,3.89440277155794,4.26344168283824,"2019_Preston_W2_NorLin"
715,636,7,6,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_7_6",3.6,2.79761521972133,3.39761521972133,"2019_Preston_W3_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_7_7",2.12222222222222,2.19553415500014,2.05509855707292,"2019_Preston_STD_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_7_7",1.91111111111111,2.08651828334684,1.88141080488757,"2019_Preston_V1_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_7_7",2.14444444444444,2.18859790183016,1.94727391071292,"2019_Preston_V2_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_7_7",2.73333333333333,2.15028039284054,2.36341236634124,"2019_Preston_V3_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","W1",4,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_7_7",1.88888888888889,3.46806154078778,1.57655805045236,"2019_Preston_W1_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_7_7",3.88888888888889,3.89440277155794,4.16344168283823,"2019_Preston_W2_NorLin"
715,645,7,7,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_7_7",1,1.26465702036442,0.797615219721329,"2019_Preston_W3_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",3.32222222222222,2.9328763348507,3.25509855707292,"2019_Preston_STD_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,3.08141080488757,"2019_Preston_V1_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",3.24444444444444,2.80282946626847,3.04727391071292,"2019_Preston_V2_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",2.73333333333333,2.15028039284054,2.36341236634124,"2019_Preston_V3_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","W1",5,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",2.88888888888889,4.2484539200121,2.57655805045236,"2019_Preston_W1_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",4.28888888888889,3.89440277155794,4.56344168283823,"2019_Preston_W2_NorLin"
715,654,7,8,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",2.6,2.03113612004287,2.39761521972133,"2019_Preston_W3_NorLin"
716,657,7,8,0,1,716,2019,"Preston","Flanders","STD",2,"2019_Preston_Flanders","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",2.32222222222222,1.9328763348507,2.25509855707292,"2019_Preston_STD_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","V1",3,"2019_Preston_Flanders","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,3.08141080488757,"2019_Preston_V1_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","V2",3,"2019_Preston_Flanders","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",3.24444444444444,2.80282946626847,3.04727391071292,"2019_Preston_V2_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","V3",2,"2019_Preston_Flanders","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",2.73333333333333,2.15028039284054,2.36341236634124,"2019_Preston_V3_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","W1",4,"2019_Preston_Flanders","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",1.88888888888889,3.2484539200121,1.57655805045236,"2019_Preston_W1_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","W2",4,"2019_Preston_Flanders","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",4.28888888888889,3.89440277155794,4.56344168283823,"2019_Preston_W2_Flanders"
716,657,7,8,0,1,716,2019,"Preston","Flanders","W3",2,"2019_Preston_Flanders","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",2.6,2.03113612004287,2.39761521972133,"2019_Preston_W3_Flanders"
717,658,7,8,0,2,717,2019,"Preston","Novelty","STD",2,"2019_Preston_Novelty","2019_Preston_STD_7","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_7_8",2.32222222222222,1.9328763348507,2.25509855707292,"2019_Preston_STD_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","V1",3,"2019_Preston_Novelty","2019_Preston_V1_7","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_7_8",3.11111111111111,2.97029969377646,3.08141080488757,"2019_Preston_V1_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","V2",4,"2019_Preston_Novelty","2019_Preston_V2_7","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_7_8",4.24444444444444,3.80282946626847,4.04727391071292,"2019_Preston_V2_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","V3",3,"2019_Preston_Novelty","2019_Preston_V3_7","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_7_8",3.73333333333333,3.15028039284054,3.36341236634124,"2019_Preston_V3_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","W1",0,"2019_Preston_Novelty","2019_Preston_W1_7","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_7_8",0,0,0,"2019_Preston_W1_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","W2",7,"2019_Preston_Novelty","2019_Preston_W2_7","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_7_8",7.28888888888889,6.89440277155794,7.56344168283823,"2019_Preston_W2_Novelty"
717,658,7,8,0,2,717,2019,"Preston","Novelty","W3",7,"2019_Preston_Novelty","2019_Preston_W3_7","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_7_8",7.6,7.03113612004287,7.39761521972133,"2019_Preston_W3_Novelty"
715,663,7,9,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_7","2019_Preston_STD_9","2019_Preston_STD","2019_Preston_STD_7_9",2.12222222222222,2.19553415500014,2.05509855707292,"2019_Preston_STD_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_7","2019_Preston_V1_9","2019_Preston_V1","2019_Preston_V1_7_9",2.91111111111111,2.97029969377646,2.88141080488757,"2019_Preston_V1_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_7","2019_Preston_V2_9","2019_Preston_V2","2019_Preston_V2_7_9",2.24444444444444,2.18859790183016,2.04727391071292,"2019_Preston_V2_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_7","2019_Preston_V3_9","2019_Preston_V3","2019_Preston_V3_7_9",2.43333333333333,2.15028039284054,2.06341236634124,"2019_Preston_V3_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_7","2019_Preston_W1_9","2019_Preston_W1","2019_Preston_W1_7_9",0,0,0,"2019_Preston_W1_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","W2",1,"2019_Preston_NorLin","2019_Preston_W2_7","2019_Preston_W2_9","2019_Preston_W2","2019_Preston_W2_7_9",1.28888888888889,2.03485283873215,1.56344168283824,"2019_Preston_W2_NorLin"
715,663,7,9,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_7","2019_Preston_W3_9","2019_Preston_W3","2019_Preston_W3_7_9",1.7,2.03113612004287,1.49761521972133,"2019_Preston_W3_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_1","2019_Preston_STD","2019_Preston_STD_8_1",2.32222222222222,2.19553415500014,2.25509855707292,"2019_Preston_STD_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_1","2019_Preston_V1","2019_Preston_V1_8_1",2.85555555555556,2.08651828334684,2.82585524933201,"2019_Preston_V1_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_1","2019_Preston_V2","2019_Preston_V2_8_1",2.67777777777778,2.18859790183016,2.48060724404625,"2019_Preston_V2_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_1","2019_Preston_V3","2019_Preston_V3_8_1",2.66666666666667,2.15028039284054,2.29674569967457,"2019_Preston_V3_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_1","2019_Preston_W1","2019_Preston_W1_8_1",1.06666666666667,1.90727678233915,0.754335828230135,"2019_Preston_W1_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_1","2019_Preston_W2","2019_Preston_W2_8_1",3.34444444444444,2.65470281634075,3.61899723839379,"2019_Preston_W2_NorLin"
715,672,8,1,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_1","2019_Preston_W3","2019_Preston_W3_8_1",2.94444444444444,2.03113612004287,2.74205966416577,"2019_Preston_W3_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_2","2019_Preston_STD","2019_Preston_STD_8_2",1.92222222222222,2.19553415500014,1.85509855707292,"2019_Preston_STD_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_2","2019_Preston_V1","2019_Preston_V1_8_2",2.25555555555556,2.08651828334684,2.22585524933201,"2019_Preston_V1_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_2","2019_Preston_V2","2019_Preston_V2_8_2",2.87777777777778,2.80282946626847,2.68060724404625,"2019_Preston_V2_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_2","2019_Preston_V3","2019_Preston_V3_8_2",2.06666666666667,2.15028039284054,1.69674569967457,"2019_Preston_V3_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_2","2019_Preston_W1","2019_Preston_W1_8_2",0.466666666666666,1.12688440311484,0.154335828230135,"2019_Preston_W1_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_2","2019_Preston_W2","2019_Preston_W2_8_2",4.14444444444444,3.27455279394935,4.41899723839379,"2019_Preston_W2_NorLin"
715,681,8,2,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_2","2019_Preston_W3","2019_Preston_W3_8_2",2.24444444444444,2.03113612004287,2.04205966416577,"2019_Preston_W3_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_3","2019_Preston_STD","2019_Preston_STD_8_3",2.82222222222222,2.9328763348507,2.75509855707292,"2019_Preston_STD_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_3","2019_Preston_V1","2019_Preston_V1_8_3",2.05555555555556,2.08651828334684,2.02585524933201,"2019_Preston_V1_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_3","2019_Preston_V2","2019_Preston_V2_8_3",2.17777777777778,2.18859790183016,1.98060724404625,"2019_Preston_V2_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_3","2019_Preston_V3","2019_Preston_V3_8_3",1.86666666666667,2.15028039284054,1.49674569967457,"2019_Preston_V3_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","W1",3,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_3","2019_Preston_W1","2019_Preston_W1_8_3",2.66666666666667,2.68766916156347,2.35433582823013,"2019_Preston_W1_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_3","2019_Preston_W2","2019_Preston_W2_8_3",3.44444444444444,3.27455279394935,3.71899723839379,"2019_Preston_W2_NorLin"
715,690,8,3,1,0,715,2019,"Preston","NorLin","W3",4,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_3","2019_Preston_W3","2019_Preston_W3_8_3",3.54444444444444,3.56409431939979,3.34205966416577,"2019_Preston_W3_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_4","2019_Preston_STD","2019_Preston_STD_8_4",1.82222222222222,2.19553415500014,1.75509855707292,"2019_Preston_STD_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_4","2019_Preston_V1","2019_Preston_V1_8_4",2.15555555555556,2.08651828334684,2.12585524933201,"2019_Preston_V1_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_4","2019_Preston_V2","2019_Preston_V2_8_4",2.07777777777778,2.18859790183016,1.88060724404625,"2019_Preston_V2_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_4","2019_Preston_V3","2019_Preston_V3_8_4",2.26666666666667,2.15028039284054,1.89674569967457,"2019_Preston_V3_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_4","2019_Preston_W1","2019_Preston_W1_8_4",1.46666666666667,1.90727678233915,1.15433582823013,"2019_Preston_W1_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_4","2019_Preston_W2","2019_Preston_W2_8_4",2.34444444444444,2.65470281634075,2.61899723839379,"2019_Preston_W2_NorLin"
715,699,8,4,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_4","2019_Preston_W3","2019_Preston_W3_8_4",1.44444444444444,2.03113612004287,1.24205966416577,"2019_Preston_W3_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_5","2019_Preston_STD","2019_Preston_STD_8_5",2.72222222222222,2.9328763348507,2.65509855707292,"2019_Preston_STD_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_5","2019_Preston_V1","2019_Preston_V1_8_5",3.45555555555556,2.97029969377646,3.42585524933201,"2019_Preston_V1_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_5","2019_Preston_V2","2019_Preston_V2_8_5",1.87777777777778,1.57436633739184,1.68060724404625,"2019_Preston_V2_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_5","2019_Preston_V3","2019_Preston_V3_8_5",2.56666666666667,2.15028039284054,2.19674569967457,"2019_Preston_V3_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_5","2019_Preston_W1","2019_Preston_W1_8_5",0.866666666666667,1.12688440311484,0.554335828230135,"2019_Preston_W1_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","W2",3,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_5","2019_Preston_W2","2019_Preston_W2_8_5",3.54444444444444,3.27455279394935,3.81899723839379,"2019_Preston_W2_NorLin"
715,708,8,5,1,0,715,2019,"Preston","NorLin","W3",3,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_5","2019_Preston_W3","2019_Preston_W3_8_5",3.34444444444444,2.79761521972133,3.14205966416577,"2019_Preston_W3_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_8_6",2.52222222222222,2.19553415500014,2.45509855707292,"2019_Preston_STD_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_8_6",2.65555555555556,2.08651828334684,2.62585524933201,"2019_Preston_V1_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","V2",1,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_8_6",2.07777777777778,1.57436633739184,1.88060724404625,"2019_Preston_V2_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_8_6",2.26666666666667,2.15028039284054,1.89674569967457,"2019_Preston_V3_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","W1",2,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_8_6",1.86666666666667,1.90727678233915,1.55433582823013,"2019_Preston_W1_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","W2",2,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_8_6",2.54444444444444,2.65470281634075,2.81899723839379,"2019_Preston_W2_NorLin"
715,717,8,6,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_8_6",1.04444444444444,1.26465702036442,0.842059664165773,"2019_Preston_W3_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_8_7",3.12222222222222,2.9328763348507,3.05509855707292,"2019_Preston_STD_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_8_7",3.35555555555556,2.97029969377646,3.32585524933201,"2019_Preston_V1_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_8_7",2.47777777777778,2.18859790183016,2.28060724404625,"2019_Preston_V2_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_8_7",2.06666666666667,2.15028039284054,1.69674569967457,"2019_Preston_V3_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","W1",3,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_8_7",2.66666666666667,2.68766916156347,2.35433582823013,"2019_Preston_W1_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_8","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_8_7",4.44444444444444,3.89440277155794,4.71899723839379,"2019_Preston_W2_NorLin"
715,726,8,7,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_8","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_8_7",1.44444444444444,2.03113612004287,1.24205966416577,"2019_Preston_W3_NorLin"
715,735,8,8,1,0,715,2019,"Preston","NorLin","STD",3,"2019_Preston_NorLin","2019_Preston_STD_8","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_8_8",3.32222222222222,2.9328763348507,3.25509855707292,"2019_Preston_STD_NorLin"
715,735,8,8,1,0,715,2019,"Preston","NorLin","V1",2,"2019_Preston_NorLin","2019_Preston_V1_8","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_8_8",2.55555555555556,2.08651828334684,2.52585524933201,"2019_Preston_V1_NorLin"
715,735,8,8,1,0,715,2019,"Preston","NorLin","V2",2,"2019_Preston_NorLin","2019_Preston_V2_8","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_8_8",2.57777777777778,2.18859790183016,2.38060724404625,"2019_Preston_V2_NorLin"
715,735,8,8,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_8","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_8_8",2.06666666666667,2.15028039284054,1.69674569967457,"2019_Preston_V3_NorLin"
715,735,8,8,1,0,715,2019,"Preston","NorLin","W1",1,"2019_Preston_NorLin","2019_Preston_W1_8","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_8_8",0.666666666666667,1.12688440311484,0.354335828230135,"2019_Preston_W1_NorLin"
