garbage,X1,Record,Plot,Row,Column,Cp,Csp,Entry,Year,Location,Genotype,Trait,Value,Whole_plot
318,318,33,146,1,6,0,0,33,2019,Preston,BxN-RIL-347-11,V2,2,.
319,319,33,146,1,6,0,0,33,2019,Preston,BxN-RIL-347-11,V3,3,.
320,320,33,146,1,6,0,0,33,2019,Preston,BxN-RIL-347-11,W1,0,.
321,321,33,146,1,6,0,0,33,2019,Preston,BxN-RIL-347-11,W2,5,.
322,322,33,146,1,6,0,0,33,2019,Preston,BxN-RIL-347-11,W3,0,.
323,323,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,STD,3,.
324,324,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,V1,3,.
325,325,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,V2,3,.
326,326,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,V3,2,.
327,327,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,W1,4,.
328,328,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,W2,5,.
329,329,702,147,1,6,0,0,702,2019,Preston,NxB-RIL-375-21,W3,0,.
330,330,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,STD,2,.
331,331,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,V1,2,.
332,332,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,V2,3,.
333,333,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,V3,3,.
334,334,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,W1,0,.
335,335,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,W2,5,.
336,336,24,148,1,6,0,0,24,2019,Preston,BxN-RIL-347-2,W3,4,.
337,337,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,STD,2,.
338,338,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,V1,3,.
339,339,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,V2,3,.
340,340,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,V3,4,.
341,341,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,W1,0,.
342,342,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,W2,4,.
343,343,233,149,1,6,0,0,233,2019,Preston,BxN-RIL-357-1,W3,4,.
344,344,715,150,1,6,1,0,715,2019,Preston,NorLin,STD,3,1 + 6
345,345,715,150,1,6,1,0,715,2019,Preston,NorLin,V1,4,1 + 6
346,346,715,150,1,6,1,0,715,2019,Preston,NorLin,V2,3,1 + 6
347,347,715,150,1,6,1,0,715,2019,Preston,NorLin,V3,3,1 + 6
348,348,715,150,1,6,1,0,715,2019,Preston,NorLin,W1,0,1 + 6
349,349,715,150,1,6,1,0,715,2019,Preston,NorLin,W2,5,1 + 6
350,350,715,150,1,6,1,0,715,2019,Preston,NorLin,W3,0,1 + 6
351,351,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,STD,2,.
352,352,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,V1,3,.
353,353,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,V2,4,.
354,354,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,V3,4,.
355,355,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,W1,5,.
356,356,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,W2,5,.
357,357,56,151,1,6,0,0,56,2019,Preston,BxN-RIL-348-13,W3,5,.
358,358,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,STD,3,.
359,359,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,V1,4,.
360,360,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,V2,4,.
361,361,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,V3,5,.
362,362,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,W1,1,.
363,363,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,W2,4,.
364,364,155,152,1,6,0,0,155,2019,Preston,BxN-RIL-353-10,W3,7,.
365,365,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,STD,2,.
366,366,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,V1,1,.
367,367,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,V2,4,.
368,368,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,V3,1,.
369,369,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,W1,2,.
370,370,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,W2,5,.
371,371,78,153,1,6,0,0,78,2019,Preston,BxN-RIL-349-13,W3,0,.
372,372,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,STD,3,.
373,373,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,V1,3,.
374,374,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,V2,4,.
375,375,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,V3,3,.
376,376,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,W1,4,.
377,377,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,W2,6,.
378,378,688,154,1,6,0,0,688,2019,Preston,NxB-RIL-375-6,W3,1,.
379,379,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,STD,3,.
380,380,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,V1,4,.
381,381,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,V2,1,.
382,382,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,V3,5,.
383,383,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,W1,2,.
384,384,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,W2,4,.
385,385,94,155,1,7,0,0,94,2019,Preston,BxN-RIL-350-8,W3,7,.
386,386,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,STD,3,.
387,387,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,V1,4,.
388,388,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,V2,3,.
389,389,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,V3,4,.
390,390,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,W1,1,.
391,391,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,W2,5,.
392,392,304,156,1,7,0,0,304,2019,Preston,BxN-RIL-359-25,W3,7,.
393,393,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,STD,4,.
394,394,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,V1,4,.
395,395,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,V2,5,.
396,396,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,V3,4,.
397,397,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,W1,3,.
398,398,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,W2,6,.
399,399,386,157,1,7,0,0,386,2019,Preston,NxB-RIL-362-17,W3,4,.
400,400,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,STD,4,.
401,401,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,V1,4,.
402,402,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,V2,5,.
403,403,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,V3,5,.
404,404,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,W1,1,.
405,405,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,W2,7,.
406,406,199,158,1,7,0,0,199,2019,Preston,BxN-RIL-355-9,W3,8,.
407,407,715,159,1,7,1,0,715,2019,Preston,NorLin,STD,3,1 + 7
408,408,715,159,1,7,1,0,715,2019,Preston,NorLin,V1,4,1 + 7
409,409,715,159,1,7,1,0,715,2019,Preston,NorLin,V2,4,1 + 7
410,410,715,159,1,7,1,0,715,2019,Preston,NorLin,V3,3,1 + 7
411,411,715,159,1,7,1,0,715,2019,Preston,NorLin,W1,0,1 + 7
412,412,715,159,1,7,1,0,715,2019,Preston,NorLin,W2,5,1 + 7
413,413,715,159,1,7,1,0,715,2019,Preston,NorLin,W3,2,1 + 7
414,414,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,STD,2,.
415,415,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,V1,2,.
416,416,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,V2,4,.
417,417,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,V3,3,.
418,418,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,W1,3,.
419,419,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,W2,6,.
420,420,123,160,1,7,0,0,123,2019,Preston,BxN-RIL-351-23,W3,6,.
421,421,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,STD,3,.
422,422,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,V1,3,.
423,423,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,V2,4,.
424,424,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,V3,4,.
425,425,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,W1,1,.
426,426,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,W2,6,.
427,427,397,161,1,7,0,0,397,2019,Preston,NxB-RIL-362-33,W3,5,.
428,428,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,STD,3,.
429,429,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,V1,3,.
430,430,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,V2,4,.
431,431,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,V3,2,.
432,432,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,W1,2,.
433,433,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,W2,5,.
434,434,148,162,1,7,0,0,148,2019,Preston,BxN-RIL-353-3,W3,0,.
435,435,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,STD,2,.
436,436,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,V1,1,.
437,437,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,V2,3,.
438,438,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,V3,3,.
439,439,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,W1,0,.
440,440,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,W2,6,.
441,441,107,163,1,7,0,0,107,2019,Preston,BxN-RIL-351-1,W3,2,.
442,442,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,STD,3,.
443,443,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,V1,3,.
444,444,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,V2,4,.
445,445,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,V3,4,.
446,446,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,W1,3,.
447,447,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,W2,7,.
448,448,483,164,1,8,0,0,483,2019,Preston,NxB-RIL-366-22,W3,4,.
449,449,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,STD,3,.
450,450,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,V1,3,.
451,451,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,V2,4,.
452,452,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,V3,3,.
453,453,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,W1,0,.
454,454,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,W2,5,.
455,455,665,165,1,8,0,0,665,2019,Preston,NxB-RIL-374-13,W3,5,.
456,456,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,STD,3,.
457,457,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,V1,3,.
458,458,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,V2,3,.
459,459,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,V3,1,.
460,460,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,W1,0,.
461,461,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,W2,6,.
462,462,472,166,1,8,0,0,472,2019,Preston,NxB-RIL-366-8,W3,1,.
463,463,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,STD,2,.
464,464,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,V1,2,.
465,465,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,V2,4,.
466,466,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,V3,2,.
467,467,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,W1,0,.
468,468,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,W2,5,.
469,469,580,167,1,8,0,0,580,2019,Preston,NxB-RIL-370-26,W3,1,.
470,470,715,168,1,8,1,0,715,2019,Preston,NorLin,STD,3,1 + 8
471,471,715,168,1,8,1,0,715,2019,Preston,NorLin,V1,4,1 + 8
472,472,715,168,1,8,1,0,715,2019,Preston,NorLin,V2,4,1 + 8
473,473,715,168,1,8,1,0,715,2019,Preston,NorLin,V3,4,1 + 8
474,474,715,168,1,8,1,0,715,2019,Preston,NorLin,W1,0,1 + 8
475,475,715,168,1,8,1,0,715,2019,Preston,NorLin,W2,4,1 + 8
476,476,715,168,1,8,1,0,715,2019,Preston,NorLin,W3,1,1 + 8
477,477,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,STD,2,.
478,478,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,V1,3,.
479,479,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,V2,3,.
480,480,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,V3,4,.
481,481,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,W1,1,.
482,482,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,W2,5,.
483,483,234,169,1,8,0,0,234,2019,Preston,BxN-RIL-357-2,W3,6,.
484,484,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,STD,3,.
485,485,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,V1,3,.
486,486,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,V2,4,.
487,487,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,V3,5,.
488,488,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,W1,3,.
489,489,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,W2,8,.
490,490,496,170,1,8,0,0,496,2019,Preston,NxB-RIL-367-11,W3,8,.
491,491,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,STD,3,.
492,492,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,V1,4,.
493,493,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,V2,4,.
494,494,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,V3,4,.
495,495,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,W1,0,.
496,496,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,W2,6,.
497,497,322,171,1,8,0,0,322,2019,Preston,BxN-RIL-360-14,W3,3,.
498,498,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,STD,3,.
499,499,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,V1,3,.
500,500,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,V2,4,.
501,501,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,V3,3,.
502,502,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,W1,1,.
503,503,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,W2,6,.
504,504,229,172,1,8,0,0,229,2019,Preston,BxN-RIL-356-20,W3,1,.
505,505,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,STD,4,.
506,506,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,V1,4,.
507,507,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,V2,5,.
508,508,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,V3,5,.
509,509,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,W1,4,.
510,510,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,W2,8,.
511,511,558,173,1,9,0,0,558,2019,Preston,NxB-RIL-369-28,W3,8,.
512,512,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,STD,3,.
513,513,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,V1,4,.
514,514,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,V2,4,.
515,515,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,V3,5,.
516,516,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,W1,5,.
517,517,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,W2,6,.
518,518,649,174,1,9,0,0,649,2019,Preston,NxB-RIL-373-24,W3,7,.
519,519,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,STD,3,.
520,520,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,V1,3,.
521,521,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,V2,3,.
522,522,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,V3,4,.
523,523,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,W1,4,.
524,524,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,W2,6,.
525,525,527,175,1,9,0,0,527,2019,Preston,NxB-RIL-368-22,W3,6,.
526,526,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,STD,3,.
527,527,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,V1,4,.
528,528,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,V2,4,.
529,529,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,V3,5,.
530,530,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,W1,4,.
531,531,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,W2,8,.
532,532,20,176,1,9,0,0,20,2019,Preston,BxN-RIL-346-24,W3,8,.
533,533,715,177,1,9,1,0,715,2019,Preston,NorLin,STD,3,1 + 9
534,534,715,177,1,9,1,0,715,2019,Preston,NorLin,V1,3,1 + 9
535,535,715,177,1,9,1,0,715,2019,Preston,NorLin,V2,3,1 + 9
536,536,715,177,1,9,1,0,715,2019,Preston,NorLin,V3,3,1 + 9
537,537,715,177,1,9,1,0,715,2019,Preston,NorLin,W1,0,1 + 9
538,538,715,177,1,9,1,0,715,2019,Preston,NorLin,W2,7,1 + 9
539,539,715,177,1,9,1,0,715,2019,Preston,NorLin,W3,2,1 + 9
540,540,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,STD,3,.
541,541,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,V1,3,.
542,542,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,V2,4,.
543,543,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,V3,4,.
544,544,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,W1,4,.
545,545,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,W2,6,.
546,546,379,178,1,9,0,0,379,2019,Preston,NxB-RIL-362-9,W3,6,.
547,547,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,STD,3,.
548,548,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,V1,3,.
549,549,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,V2,4,.
550,550,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,V3,3,.
551,551,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,W1,3,.
552,552,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,W2,6,.
553,553,7,179,1,9,0,0,7,2019,Preston,BxN-RIL-346-8,W3,5,.
554,554,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,STD,2,.
555,555,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,V1,3,.
556,556,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,V2,4,.
557,557,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,V3,4,.
558,558,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,W1,0,.
559,559,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,W2,5,.
560,560,156,180,1,9,0,0,156,2019,Preston,BxN-RIL-353-11,W3,4,.
561,561,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,STD,2,.
562,562,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,V1,3,.
563,563,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,V2,3,.
564,564,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,V3,3,.
565,565,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,W1,0,.
566,566,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,W2,6,.
567,567,81,181,1,9,0,0,81,2019,Preston,BxN-RIL-349-18,W3,3,.
568,568,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,STD,3,.
569,569,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,V1,2,.
570,570,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,V2,2,.
571,571,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,V3,1,.
572,572,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,W1,0,.
573,573,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,W2,4,.
574,574,463,182,2,1,0,0,463,2019,Preston,NxB-RIL-365-26,W3,0,.
575,575,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,STD,3,.
576,576,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,V1,3,.
577,577,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,V2,3,.
578,578,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,V3,3,.
579,579,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,W1,4,.
580,580,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,W2,6,.
581,581,254,183,2,1,0,0,254,2019,Preston,BxN-RIL-357-27,W3,4,.
582,582,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,STD,2,.
583,583,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,V1,3,.
584,584,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,V2,3,.
585,585,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,V3,3,.
586,586,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,W1,0,.
587,587,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,W2,4,.
588,588,195,184,2,1,0,0,195,2019,Preston,BxN-RIL-355-5,W3,3,.
589,589,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,STD,2,.
590,590,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,V1,2,.
591,591,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,V2,2,.
592,592,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,V3,1,.
593,593,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,W1,1,.
594,594,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,W2,4,.
595,595,552,185,2,1,0,0,552,2019,Preston,NxB-RIL-369-21,W3,0,.
596,596,715,186,2,1,1,0,715,2019,Preston,NorLin,STD,2,2 + 1
597,597,715,186,2,1,1,0,715,2019,Preston,NorLin,V1,3,2 + 1
598,598,715,186,2,1,1,0,715,2019,Preston,NorLin,V2,3,2 + 1
599,599,715,186,2,1,1,0,715,2019,Preston,NorLin,V3,1,2 + 1
600,600,715,186,2,1,1,0,715,2019,Preston,NorLin,W1,1,2 + 1
601,601,715,186,2,1,1,0,715,2019,Preston,NorLin,W2,4,2 + 1
602,602,715,186,2,1,1,0,715,2019,Preston,NorLin,W3,0,2 + 1
603,603,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,STD,1,.
604,604,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,V1,1,.
605,605,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,V2,2,.
606,606,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,V3,1,.
607,607,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,W1,0,.
608,608,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,W2,5,.
609,609,111,187,2,1,0,0,111,2019,Preston,BxN-RIL-351-6,W3,0,.
610,610,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,STD,1,.
611,611,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,V1,2,.
612,612,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,V2,3,.
613,613,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,V3,3,.
614,614,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,W1,1,.
615,615,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,W2,6,.
616,616,218,188,2,1,0,0,218,2019,Preston,BxN-RIL-356-7,W3,4,.
617,617,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,STD,3,.
618,618,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,V1,4,.
619,619,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,V2,5,.
620,620,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,V3,4,.
621,621,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,W1,0,.
622,622,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,W2,6,.
623,623,18,189,2,1,0,0,18,2019,Preston,BxN-RIL-346-22,W3,4,.
624,624,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,STD,1,.
625,625,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,V1,1,.
626,626,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,V2,2,.
627,627,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,V3,1,.
628,628,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,W1,0,.
629,629,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,W2,4,.
630,630,679,190,2,1,0,0,679,2019,Preston,NxB-RIL-374-28,W3,2,.
631,631,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,STD,2,.
632,632,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,V1,3,.
633,633,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,V2,2,.
634,634,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,V3,2,.
635,635,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,W1,0,.
636,636,597,191,2,2,0,0,597,2019,Preston,NxB-RIL-371-19,W2,4,.
