Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value	Raw value	Method 1	Method 3	Method 1+3	Suggested value	Suggested method
129	839	10	2	0	0	129	2019	Preston	BxN-RIL-352-9	W3		6	6.13	6.04	6.1	6.1	M1+M3
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	STD		2	2.52	2.2	2.55	2	unadj.
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V1		2	2.43	2.09	2.43	2.43	M1+M3
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V2		2	2.3	2.19	2.32	2.32	M1+M3
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V3		1	1.04	1.15	1.08	1.15	M3
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W1		0	0	0	0	0	undef
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W2		6	4.54	5.51	4.55	5.51	M3
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W3		2	1.6	2.04	1.78	1.78	M1+M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	STD		3	3.32	2.93	3.25	3	unadj.
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V1		3	3.41	2.97	3.4	3.4	M1+M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V2		1	1.34	1.19	1.36	1.36	M1+M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	V3		1	2.33	1.67	2.32	1.67	M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W1		5	2.29	4.33	2.3	2.3	M1+M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W2		5	5.79	5.27	5.78	5.27	M3
130	589	7	1	0	0	130	2019	Preston	BxN-RIL-352-11	W3		8	9.5	8.04	8.96	8.96	M1+M3
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	STD		4	3.72	3.93	3.72	4	unadj.
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V1		4	3.9	3.97	3.9	3.9	M1+M3
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V2		4	3.77	3.8	3.74	3.74	M1+M3
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	V3		3	3.46	3.15	3.43	3.15	M3
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W1		0	0	0	0	0	undef
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W2		4	3.1	3.51	3.07	3.51	M3
131	218	2	5	0	0	131	2019	Preston	BxN-RIL-352-12	W3		1	2.01	0.76	1.27	1.27	M1+M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	STD		1	1.14	0.93	1.09	1	unadj.
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V1		2	2.03	1.97	2.03	2.03	M1+M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V2		1	0.88	0.42	0.72	0.72	M1+M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	V3		2	2.18	1.63	2.05	1.63	M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W1		1	1.13	1.16	1.16	1.16	M1+M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W2		4	4.92	4.65	4.98	4.65	M3
132	437	5	2	0	0	132	2019	Preston	BxN-RIL-352-13	W3		1	1.36	1.04	1.25	1.25	M1+M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	STD		3	2.93	2.93	2.91	3	unadj.
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V1		2	2.04	1.97	2.04	2.04	M1+M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V2		1	1.19	1.19	1.23	1.23	M1+M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	V3		1	1.6	1.15	1.55	1.15	M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W1		1	0.91	0.88	0.84	0.84	M1+M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W2		4	4.01	3.89	3.99	3.89	M3
133	541	6	4	0	0	133	2019	Preston	BxN-RIL-352-14	W3		4	4	4.31	4.4	4.4	M1+M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	STD		3	3.41	2.93	3.33	3	unadj.
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V1		3	3.43	3.09	3.43	3.43	M1+M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V2		3	3.86	3.19	3.82	3.82	M1+M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	V3		4	3.71	4.15	3.8	4.15	M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W1		1	1.76	1.16	1.71	1.71	M1+M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W2		3	3.32	2.89	3.28	2.89	M3
134	396	4	6	0	0	134	2019	Preston	BxN-RIL-352-15	W3		6	5.38	5.49	4.88	4.88	M1+M3
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	STD		2	1.28	1.67	1.21	2	unadj.
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V1		2	1.46	1.97	1.46	1.46	M1+M3
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V2		3	2.21	2.42	2.12	2.12	M1+M3
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	V3		2	1.68	1.63	1.62	1.63	M3
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W1		0	0	0	0	0	undef
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W2		4	2.66	3.13	2.59	3.13	M3
135	145	1	5	0	0	135	2019	Preston	BxN-RIL-352-16	W3		0	0	0	0	0	undef
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	STD		4	4.43	4.2	4.47	4	unadj.
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V1		4	4.44	4.09	4.44	4.44	M1+M3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V2		3	3.69	3.19	3.67	3.67	M1+M3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	V3		3	3.4	3.15	3.38	3.15	M3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W1		5	5.11	5.02	5.09	5.09	M1+M3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W2		4	4.51	3.89	4.45	3.89	M3
136	569	6	8	0	0	136	2019	Preston	BxN-RIL-352-17	W3		3	3.6	3.04	3.4	3.4	M1+M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	STD		2	2.03	1.93	1.99	2	unadj.
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V1		2	2.14	1.97	2.13	2.13	M1+M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V2		2	1.99	1.8	1.93	1.93	M1+M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	V3		1	1.4	1.15	1.38	1.15	M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W1		2	1.91	1.88	1.84	1.84	M1+M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W2		4	4.81	5.03	4.95	5.03	M3
137	516	6	2	0	0	137	2019	Preston	BxN-RIL-352-18	W3		4	4.8	4.31	4.9	4.9	M1+M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	STD		3	3.52	3.2	3.55	3	unadj.
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V1		3	3.66	3.09	3.66	3.66	M1+M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V2		3	4.08	3.57	4.13	4.13	M1+M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	V3		4	4.27	4.15	4.27	4.15	M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W1		4	3.87	3.88	3.81	3.81	M1+M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W2		5	5.54	5.65	5.63	5.65	M3
138	720	8	6	0	0	138	2019	Preston	BxN-RIL-352-19	W3		4	4.04	4.31	4.43	4.43	M1+M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	STD		3	3.04	3.2	3.13	3	unadj.
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V1		3	2.83	2.97	2.83	2.83	M1+M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V2		3	3.18	2.8	3.1	3.1	M1+M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	V3		5	4.98	4.63	4.88	4.63	M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W1		3	3.33	3.16	3.33	3.33	M1+M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W2		7	7.22	7.65	7.33	7.65	M3
139	451	5	3	0	0	139	2019	Preston	BxN-RIL-352-20	W3		9	8.66	8.49	8.05	8.05	M1+M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	STD		2	2.32	1.93	2.25	2	unadj.
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V1		2	2.11	1.97	2.1	2.1	M1+M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V2		1	1.24	1.19	1.27	1.27	M1+M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	V3		2	1.73	1.63	1.66	1.63	M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W1		1	1.22	1.16	1.24	1.24	M1+M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W2		2	2.62	1.89	2.55	1.89	M3
14	814	9	8	0	0	14	2019	Preston	BxN-RIL-346-18	W3		2	1.49	1.76	1.33	1.33	M1+M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	STD		2	2.12	2.2	2.2	2	unadj.
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V1		3	2.91	3.09	2.92	2.92	M1+M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V2		2	2.14	1.8	2.06	2.06	M1+M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	V3		2	1.73	1.63	1.66	1.63	M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W1		1	1.22	1.16	1.24	1.24	M1+M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W2		3	3.22	3.27	3.26	3.27	M3
140	803	9	7	0	0	140	2019	Preston	BxN-RIL-352-22	W3		3	1.89	2.76	1.96	1.96	M1+M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	STD		3	2.72	2.93	2.72	3	unadj.
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V1		3	3.01	2.97	3.01	3.01	M1+M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V2		2	2.54	2.19	2.53	2.53	M1+M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	V3		3	3.23	3.15	3.24	3.15	M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W1		1	1.42	1.16	1.41	1.41	M1+M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W2		4	4.32	4.27	4.35	4.27	M3
141	786	9	5	0	0	141	2019	Preston	BxN-RIL-352-23	W3		5	4.79	5.04	4.89	4.89	M1+M3
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	STD		2	1.27	1.67	1.2	2	unadj.
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V1		3	2.17	2.74	2.15	2.15	M1+M3
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V2		2	1.62	2.19	1.72	1.72	M1+M3
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	V3		3	2.09	2.63	2.12	2.63	M3
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W1		0	0	0	0	0	undef
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W2		3	3.11	3.27	3.16	3.27	M3
142	853	10	3	0	0	142	2019	Preston	BxN-RIL-352-24	W3		3	2.43	3.04	2.67	2.67	M1+M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	STD		1	1.52	0.93	1.42	1	unadj.
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V1		3	3.1	2.97	3.09	3.09	M1+M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V2		4	3.97	3.8	3.91	3.91	M1+M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	V3		3	3.16	3.15	3.18	3.15	M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W1		1	2.09	1.15	2.13	2.13	M1+M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W2		6	5.1	5.89	5.15	5.89	M3
143	233	2	6	0	0	143	2019	Preston	BxN-RIL-352-26	W3		4	4.71	4.31	4.84	4.84	M1+M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	STD		2	2.32	2.2	2.37	2	unadj.
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	V1		2	2.86	2.09	2.86	2.86	M1+M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	V2		3	3.68	3.19	3.66	3.66	M1+M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	V3		4	4.67	4.15	4.61	4.15	M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	W1		2	1.07	1.88	1.1	1.1	M1+M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	W2		6	7.34	6.65	7.37	6.65	M3
144	676	8	1	0	0	144	2019	Preston	BxN-RIL-352-27	W3		6	6.94	6.04	6.61	6.61	M1+M3
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	STD		3	2.38	2.93	2.43	3	unadj.
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	V1		3	2.16	2.97	2.17	2.17	M1+M3
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	V2		3	1.41	2.42	1.42	1.42	M1+M3
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	V3		2	1.38	1.63	1.37	1.63	M3
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	W1		0	0	0	0	0	undef
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	W2		5	3.46	4.89	3.55	4.89	M3
145	135	1	4	0	0	145	2019	Preston	BxN-RIL-352-28	W3		2	2.22	1.49	1.4	1.4	M1+M3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	STD		2	2.52	2.2	2.55	2	unadj.
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V1		1	1.21	0.97	1.2	1.2	M1+M3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V2		3	3.74	3.19	3.71	3.71	M1+M3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	V3		3	2.93	3.15	2.98	3.15	M3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W1		0	0	0	0	0	undef
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W2		4	4.32	4.27	4.35	4.27	M3
146	802	9	6	0	0	146	2019	Preston	BxN-RIL-353-1	W3		4	3.49	3.76	3.33	3.33	M1+M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	STD		1	1.03	0.93	0.99	1	unadj.
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	V1		1	1.14	0.97	1.13	1.13	M1+M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	V2		1	0.99	0.8	0.93	0.93	M1+M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	V3		1	1.4	1.15	1.38	1.15	M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	W1		1	0.91	0.88	0.84	0.84	M1+M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	W2		2	2.81	3.03	2.95	3.03	M3
147	517	6	2	0	0	147	2019	Preston	BxN-RIL-353-2	W3		4	4.8	4.31	4.9	4.9	M1+M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	STD		3	2.68	2.93	2.69	3	unadj.
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V1		3	2.36	2.85	2.35	2.35	M1+M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V2		4	2.81	3.42	2.77	2.77	M1+M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	V3		2	1.18	1.63	1.2	1.63	M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W1		2	3.22	2.17	3.28	3.28	M1+M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W2		5	3.56	4.51	3.57	4.51	M3
148	162	1	7	0	0	148	2019	Preston	BxN-RIL-353-3	W3		0	0	0	0	0	undef
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	STD		2	1.82	1.93	1.81	2	unadj.
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V1		2	1.93	1.97	1.93	1.93	M1+M3
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V2		2	1.3	1.42	1.2	1.2	M1+M3
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V3		2	2.04	2.15	2.08	2.15	M3
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W1		0	0	0	0	0	undef
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W2		6	4.34	5.13	4.29	5.13	M3
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W3		0	0	0	0	0	undef
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	STD		2	1.82	1.93	1.81	2	unadj.
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V1		3	2.71	2.97	2.71	2.71	M1+M3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V2		2	1.74	2.19	1.83	1.83	M1+M3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	V3		2	1.93	2.15	1.98	2.15	M3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W1		1	1.02	0.88	0.94	0.94	M1+M3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W2		4	4.12	4.27	4.16	4.27	M3
15	778	9	4	0	0	15	2019	Preston	BxN-RIL-346-19	W3		3	1.89	2.76	1.96	1.96	M1+M3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	STD		2	2.23	1.93	2.17	2	unadj.
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V1		1	1.24	1.09	1.25	1.25	M1+M3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V2		1	1.59	1.19	1.58	1.58	M1+M3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	V3		1	1.4	1.15	1.38	1.15	M3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W1		0	0	0	0	0	undef
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W2		2	2.11	1.89	2.08	1.89	M3
150	562	6	7	0	0	150	2019	Preston	BxN-RIL-353-5	W3		2	2	2.04	2.02	2.02	M1+M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	STD		2	2.43	2.2	2.47	2	unadj.
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V1		1	1.44	1.09	1.44	1.44	M1+M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V2		1	1.69	1.19	1.67	1.67	M1+M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	V3		2	2.4	2.15	2.38	2.15	M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W1		1	1.11	1.02	1.09	1.09	M1+M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W2		2	2.51	1.89	2.45	1.89	M3
151	570	6	8	0	0	151	2019	Preston	BxN-RIL-353-6	W3		2	2.6	2.04	2.4	2.4	M1+M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	STD		1	0.94	1.2	1.04	1	unadj.
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	V1		1	1.23	1.09	1.24	1.24	M1+M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	V2		1	1.88	1.57	1.95	1.95	M1+M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	V3		1	1.68	1.67	1.77	1.67	M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	W1		1	1.53	1.16	1.51	1.51	M1+M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	W2		1	1.32	0.89	1.28	0.89	M3
152	469	5	5	0	0	152	2019	Preston	BxN-RIL-353-7	W3		1	1.46	1.04	1.31	1.31	M1+M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	STD		3	2.57	2.41	2.34	3	unadj.
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	V1		2	1.47	1.85	1.46	1.46	M1+M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	V2		2	1.92	2.19	1.99	1.99	M1+M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	V3		3	2.29	2.63	2.29	2.63	M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	W1		2	0.11	2.16	0.08	0.08	M1+M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	W2		2	2.11	2.27	2.16	2.27	M3
153	891	10	7	0	0	153	2019	Preston	BxN-RIL-353-8	W3		4	3.33	3.76	3.23	3.23	M1+M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	STD		2	2.12	2.2	2.2	2	unadj.
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	V1		2	1.8	1.97	1.8	1.8	M1+M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	V2		2	1.37	1.8	1.38	1.38	M1+M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	V3		2	1.96	2.15	2.01	2.15	M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	W1		4	4.89	4.12	4.92	4.92	M1+M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	W2		5	4	4.89	4.05	4.89	M3
154	238	2	7	0	0	154	2019	Preston	BxN-RIL-353-9	W3		6	6.11	6.04	6.09	6.09	M1+M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	STD		3	3.08	2.93	3.04	3	unadj.
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V1		4	3.66	3.85	3.65	3.65	M1+M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V2		4	3.41	3.8	3.42	3.42	M1+M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	V3		5	4.38	4.63	4.37	4.63	M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W1		1	2.42	1.2	2.49	2.49	M1+M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W2		4	2.66	3.51	2.66	3.51	M3
155	152	1	6	0	0	155	2019	Preston	BxN-RIL-353-10	W3		7	7.82	7.11	7.86	7.86	M1+M3
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	STD		2	1.68	1.93	1.69	2	unadj.
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V1		3	2.36	2.97	2.37	2.37	M1+M3
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V2		4	2.91	3.8	2.98	2.98	M1+M3
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	V3		4	2.88	3.63	2.94	3.63	M3
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W1		0	0	0	0	0	undef
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W2		5	3.96	3.75	3.79	3.75	M3
156	180	1	9	0	0	156	2019	Preston	BxN-RIL-353-11	W3		4	3.92	4.04	3.97	3.97	M1+M3
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	STD		1	1.12	1.2	1.2	1	unadj.
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	V1		2	1.8	2.09	1.81	1.81	M1+M3
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	V2		2	1.47	1.8	1.47	1.47	M1+M3
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	V3		2	1.66	1.63	1.6	1.63	M3
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	W1		0	0	0	0	0	undef
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	W2		6	5.4	5.89	5.42	5.89	M3
157	255	2	9	0	0	157	2019	Preston	BxN-RIL-353-12	W3		4	3.81	3.49	3.15	3.15	M1+M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	STD		2	1.82	1.67	1.68	2	unadj.
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	V1		3	2.6	2.85	2.59	2.59	M1+M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	V2		3	1.97	2.42	1.91	1.91	M1+M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	V3		3	3.16	2.63	3.03	2.63	M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	W1		1	1.69	1.16	1.65	1.65	M1+M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	W2		6	4.9	5.51	4.89	5.51	M3
158	216	2	4	0	0	158	2019	Preston	BxN-RIL-353-13	W3		1	1.11	1.04	1.09	1.09	M1+M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	STD		2	1.77	1.93	1.77	2	unadj.
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	V1		4	3.97	4.09	3.98	3.98	M1+M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	V2		1	1.12	0.42	0.93	0.93	M1+M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	V3		2	1.89	1.63	1.8	1.63	M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	W1		3	0.51	1.77	0.25	0.25	M1+M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	W2		2	3.01	1.89	2.91	1.89	M3
159	830	10	1	0	0	159	2019	Preston	BxN-RIL-353-14	W3		2	2.83	2.04	2.54	2.54	M1+M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	STD		3	3.12	3.2	3.2	3	unadj.
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	V1		2	1.91	2.09	1.92	1.92	M1+M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	V2		3	3.14	3.19	3.18	3.18	M1+M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	V3		3	3.73	3.15	3.66	3.15	M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	W1		5	2.89	4.33	2.82	2.82	M1+M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	W2		5	4.89	4.89	4.88	4.89	M3
16	641	7	7	0	0	16	2019	Preston	BxN-RIL-346-20	W3		3	3	3.31	3.4	3.4	M1+M3
